id,modelId,benchmarkId,sourceId,score,scoreUnit,provenance,se,nItems,kSamples,benchmarkVersion,graderVersion,evaluationRunId,lineageId,originProvenance,hostSource,protocolId,versionInferred,metadataIncomplete,xCorrect,kTrials,perTaskCounts,uncertaintyType,uncertaintyValue,uncertaintyUnit,nRuns,runValues,costPerTask,latencyS,config,configHash,observationKey,harness,harnessClass,effortTier,toolPolicy,observedOn,url,metadata,supersededBy,createdAt
ed294e90-a7d2-432f-829a-7b05ffbcc88f,muse-spark-1.1,hle-no-tools,vendor-model-cards,52.2,percent,self_report,,2500,,,,,,,,,false,true,,,,,,,,,,,"{""api"":""Meta Model API"",""reasoning_effort"":""xhigh""}",3319f615a2daee4adcc9c6d74d1deef878850c09b2eed26ea59ad0428397b4af,ea15cbb0eb5892f0f3cf83ec5ca07345b6e4e3a890d66a9f7c4b082f67597972,,,xhigh,,2026-07-09,https://ai.meta.com/static-resource/muse-spark-1-1-evaluation-report/,"{""notes"":""Full 2,500-question HLE dataset, GPT o3-mini as LLM judge, per Meta's stated methodology."",""manual_file"":""manual/results/vendor-google-xai-meta.yaml"",""sample_only"":false,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://ai.meta.com/static-resource/muse-spark-1-1-evaluation-report/""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-04T18:50:05.813Z
4984d0b4-aded-40ad-9a45-23a1bc548ffb,grok-4.6,arc-agi-2-semi-private,arcprize,0.27638888,fraction,independent,,120,,semi-private-120,ARC-AGI-2 pass@2 semi-private evaluation,,arcprize:4cec561ea0ef736b9d8da34eb0a24660be056095ad212651dff364111d8a80a8,independent,arcprize,arcprize-arc2-standard-2025,true,true,,,,,,,,,,,"{""model_type"":""CoT"",""data_subset"":""v2_Semi_Private"",""model_group"":""xai-grok-4-6"",""arc_model_id"":""xai-grok-4-6-low"",""provider_adapter"":false,""evaluation_profile"":""Low""}",5eeb41be542b2c7c3d823f73c4098e44cf7e5ca8e86334de22a7c0f9b0dbd4bd,2e9410ad98df19007e0161ba7ce020aa67351037db16101ac4e3b69ac2bc3231,ARC Prize standard harness,common,Low,arc-grid-pass-at-2,2026-09-04,https://arcprize.org/leaderboard,"{""cost_usd"":null,""provider"":""xAI"",""results_url"":""https://arcprize.org/results/xai-grok-4-6"",""arc_model_id"":""xai-grok-4-6-low"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""arcprize""},""cost_per_task_usd"":0.2124022166666667,""model_release_date"":""2026-08-11"",""reported_display_name"":""Grok 4.6 (Low)"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""arcprize-arc2-standard-2025"",""evidence_urls"":[""https://arcprize.org/leaderboard"",""https://arcprize.org/arc-agi/2"",""https://github.com/arcprize/arc-agi-benchmarking""],""applied_fields"":[],""cohort_rule_id"":""arc-v2-standard-harness"",""protocol_status"":""applied""}}",,2026-09-04T21:50:59.953Z
f0834b6a-f38e-4918-beb3-b77aada132f0,grok-4.6,gpqa-diamond,epoch,0.94002527,fraction,independent,0.014480019,,,diamond-198,,hnP6Z88x8bPEBRZ2PW6kps,epoch:hnP6Z88x8bPEBRZ2PW6kps,independent,epoch,,false,true,,,,se,0.014480018812911388,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.11"",""aci_fit_eligible"":false,""reasoning_effort"":""high"",""epoch_model_version"":""grok-4.6_high"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",1d6a3835c3e5cc8d9796b88a8de4e1016707e141cb83a78af52b76b43e72650f,7402551eba4a77e41eb9f064e409951af1e031898f3583f117c3a7ea0f23e1eb,Epoch GPQA Diamond task 1.0.11,common,high,none,2026-08-12,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":null,""started_at"":""2026-08-12T19:39:52.000Z"",""epoch_run_id"":""hnP6Z88x8bPEBRZ2PW6kps"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""Grok 4.6 (high)"",""reported_standard_error"":0.014480018812911388,""exact_native_task_version"":""1.0.11"",""native_model_release_date"":""2026-08-12"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
4eea3810-6d1b-4ecf-995b-cff5d7bbc272,claude-sonnet-4.6,osworld-2.0-2026.06.24-full,osworld,8.3,percent,independent,,,,osworld-v2-2026.06.24,v2026.06.24,v2026.06.24:full:Claude Sonnet 4.6:medium:standard:300,osworld:006cb4b9991da2d81a1d3aa3ff9c19dfbad61bcccfe0d94ceb79f7dd15dc7c35,independent,osworld,,false,true,,,,,,,,,,,"{""scoring"":""binaryAccuracy"",""step_budget"":300,""tool_setting"":""standard"",""dataset_scope"":""full"",""release_version"":""v2026.06.24"",""aci_fit_eligible"":false,""reasoning_effort"":""medium"",""aci_exclusion_reason"":""Published means lack per-run outcomes or sampling uncertainty; nominal task count is not an evaluated-run denominator.""}",58140a92c3b1757af4b44648b9e2ae2f651c66ccd0ab29cdf3378715188f31cf,2434445669f959a571e396dbd427daf79a5ca8f566e9327acee7bf17d3c40e00,OSWorld-V2,common,medium,osworld-v2-computer-use,2026-09-05,https://osworld-v2.xlang.ai/static/data/leaderboard/official-results.json,"{""notes"":""Binary completion only; partial-credit score is metadata. No repeated-run count or uncertainty published. Defaults resolve omitted release/scope explicitly."",""review_reason"":""Different OSWorld release or offline subset; requires a separate benchmark condition."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""osworld-results.json"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""osworld""},""audit_admission"":""Registered as its exact separate condition on 2026-09-05."",""audit_candidate_id"":""agentic-b7b8f561f727d68b4fd7"",""nominal_task_count"":108,""reported_partial_score"":29.4,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://osworld-v2.xlang.ai/static/data/leaderboard/official-results.json""],""applied_fields"":[],""protocol_status"":""missing""},""estimated_evaluation_cost_usd"":990}",,2026-09-05T17:44:52.717Z
bdd4bc1b-30f3-4962-a72b-2a2c954bbabc,gpt-5.6-sol,scicode-verified-v2-main-with-background,scicode-verified,92.2,percent,independent,,64,,verified-v2-with-bg-main,flyingwagner/scicode-verified@ddab4a92f8d80a7113ab946628e994b52354d838; two-environment OR,,,independent,scicode-verified,,false,true,,1,,,,,1,,,,"{""pass_k"":1,""scoring"":""all scored subproblems of a main problem must pass"",""sampling"":""provider-default"",""background"":""on"",""reasoning_effort"":""enabled"",""grading_environments"":""2024-era OR 2025-era pinned scientific Python""}",5ee876e728886a4a54290f863c6310e4ed6a55f7da6fae4936b4bdf280a301e2,b3656144a6679faf138fa7341cebd9fd82641d0234741fed58fbef2f3ab7e535,SciCode-Verified cumulative single-problem generation,common,enabled,,2026-09-05,https://arxiv.org/html/2608.04975v1#S3.T1,"{""notes"":""Only whole-problem score is proposed. Exact effort tier, model API snapshots and run-level dispersion not reported; do not infer x_correct from rounded percentages. Preview pair uses earlier harness revision."",""paper"":""arXiv:2608.04975v1"",""table"":""1"",""n_subproblems"":287,""review_reason"":""New actual SciCode-Verified v2 main-problem condition and independent source require registry update; current registry inherited original SciCode 338 count."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""scicode-paper.html"",""audit_admission"":""Registered as its exact separate condition on 2026-09-05."",""observed_period"":""2026-06 through 2026-07"",""audit_candidate_id"":""agentic-aaf1355bdcb9ab724a83"",""release_manifest_commit"":""ddab4a92f8d80a7113ab946628e994b52354d838"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arxiv.org/html/2608.04975v1#S3.T1""],""applied_fields"":[],""protocol_status"":""missing""},""reported_subproblem_accuracy"":98.3}",,2026-09-05T17:44:52.717Z
24406062-941b-4aee-b670-773bef6eee84,solar-pro4,lmarena-text-style-controlled,lmarena,1376.8442,elo,independent,6.2319026,2437,,,,text_style_control:2026-09-02,lmarena:b79ca636fa6f99d4087a5d9ebb2b71d1101d12a9c29c744016ae39516fd8fdd9,,lmarena,,false,true,,,,ci95,"[1364.629721979219,1389.0587798369688]",source,,,,,"{""arena_model"":""solar-pro4""}",193f3ba6f27b167a3e173de250ad2f34ca60d79a264c28ea101359642d00ac28,da596989c584ea7647fc0a31bef31333af3e327c2d41b6a27864da20f5566ddc,,,,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":175,""organization"":""Upstage"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""solar-pro4-20260805"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-06T08:53:19.839Z
f0070bf2-ffc7-4137-a580-31144ee02e83,minimax-m3,vals-finance-agent-v2-partial,vals,48.269,percent,independent,0.437,450,,2-private-test-450,vals-finance-v2-gpt-5.4-gemini-3.1-pro-sonnet-4.6-jury,,vals:fabv2:2026-09-04:minimax/MiniMax-M3:overall,independent,vals,,false,true,,,,se,0.437,run,3,,0.32345,496.894,"{""top_p"":0.95,""metric"":""dealbreaker-gated-weighted-partial-credit"",""subset"":""private-test-450"",""harness"":null,""provider"":""MiniMax"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""reasoning_effort"":null,""max_output_tokens"":512000,""time_limit_seconds"":7200}",596c700ceb1f026801375232d45e8e3f0c42d27f7081b7b0c59e0c11c4fd8da8,087375240dd4ada9d8ce36c5c979717e9dc446ff8fee7239b3c958cc11de825f,Finance Agent v2 default harness,common,,finance-agent-v2-six-tools,2026-09-04,https://www.vals.ai/benchmarks/fabv2,"{""tools"":[""edgar_search"",""web_search"",""parse_html_page"",""retrieve_information"",""calculator"",""price_history""],""source_path"":""benchmarkView.tasks.overall[\""minimax/MiniMax-M3\""]"",""source_model"":""minimax/MiniMax-M3"",""grader_models"":[""GPT-5.4"",""Gemini-3.1-Pro"",""Claude Sonnet 4.6""],""source_runner"":""Vals AI"",""dataset_splits"":{""public"":27,""private_test"":450,""private_validation"":450},""source_capture"":""work/gemini-38-coverage/vals/captures/fabv2.html"",""source_updated"":""2026-09-04"",""reported_stderr"":0.437,""uncertainty_scope"":""Repeated-run variation conditional on the fixed 450-task test cohort; not uncertainty from sampling a new population of finance tasks."",""secondary_all_pass"":{""se"":0.157,""score"":36.693,""score_unit"":""percent""},""reported_stderr_unit"":""percentage-points"",""source_configuration"":{""top_p"":0.95,""harness"":null,""provider"":""MiniMax"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""reasoning_effort"":null,""max_output_tokens"":512000},""uncertainty_definition"":""Source methodology explicitly says every model is run three times and the published score is mean-of-runs with standard error of the mean. stderr is already SEM, not SD or a CI half-width."",""missing_condition_fields"":[""exact evaluated harness commit"",""exact judge model revisions""],""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.vals.ai/benchmarks/fabv2""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-06T08:53:19.839Z
6b896a7f-5493-4ff0-a2a5-f1ed2c7dbcea,glm-5.2,deepswe-1.1,datacurve,0.36283186,fraction,independent,0.024235066,113,,1.1,,mini_swe_agent_glm_5_2_high,deepswe:v1.1:mini_swe_agent_glm_5_2_high,independent,datacurve,,false,true,,,,ci95,"[0.3153311289278631,0.41033258788629623]",run,4,,2.8355165,1794.4734,"{""dataset_version"":""1.1"",""reasoning_effort"":""high"",""source_configuration"":""mini_swe_agent_glm_5_2_high""}",4b64df7c87b33cdc25df9aee3bbcea1b2003f2bcb9a9b0a863c21f541e2b3809,8a40c716578283916e07aef69e94ecde305be779913a05d18348ff14aaf48155,mini-swe-agent,common,high,,2026-09-03,https://deepswe.datacurve.ai/artifacts/v1.1/leaderboard-live.json,"{""ci_method"":""95% run-to-run: SE across repeated whole-benchmark passes (1.96 * std(runs)/sqrt(R))"",""pass_at_4"":0.6814159292035398,""dataset_tasks"":113,""review_reason"":""Registered DeepSWE is v1; v1.1 requires a separate benchmark condition."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""deepswe-live-v1.1.json"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""datacurve""},""audit_admission"":""Registered as its exact separate condition on 2026-09-05."",""unit_definition"":""pass@1 is attempt pass rate over scored rollout attempts. pass@4 is tasks with at least one passing rollout divided by tasks attempted. Context-window failures and agent timeouts are scored failures; provider/verifier/network errors are excluded. Efficiency aggregates are over every scored attempt."",""reported_n_passed"":164,""audit_candidate_id"":""agentic-02becbd96764495a97e9"",""model_resolution_note"":null,""reported_scored_attempts"":452,""reported_tasks_attempted"":113,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://deepswe.datacurve.ai/artifacts/v1.1/leaderboard-live.json""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
69928ee9-b94b-4be5-b371-abc50f7e9700,kimi-k3,arc-agi-2-semi-private,arcprize,0.55,fraction,independent,,120,,semi-private-120,ARC-AGI-2 pass@2 semi-private evaluation,,arcprize:f003961febd28aff6a42bef93bb405c5e3a0cba1872e44d41eabd680123a7a42,independent,arcprize,arcprize-arc2-standard-2025,true,true,,,,,,,,,,,"{""model_type"":""CoT"",""data_subset"":""v2_Semi_Private"",""model_group"":""moonshot-kimi-k3"",""arc_model_id"":""moonshot-kimi-k3-high"",""provider_adapter"":false,""evaluation_profile"":""High""}",fc7b9497824b4377cd1dba21b2f493ba86d5fece75be06ce40694d10cd33a3cd,4b2ea45015f9bd66ffa177ca4bc4b1f652c19aabb214d89b36db8a7e3a66da1e,ARC Prize standard harness,common,High,arc-grid-pass-at-2,2026-09-04,https://arcprize.org/leaderboard,"{""cost_usd"":null,""provider"":""Moonshot AI"",""results_url"":""https://arcprize.org/results/moonshot-kimi-k3"",""arc_model_id"":""moonshot-kimi-k3-high"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""arcprize""},""cost_per_task_usd"":0.9472229249999998,""model_release_date"":""2026-07-16"",""reported_display_name"":""Kimi K3 (High)"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""arcprize-arc2-standard-2025"",""evidence_urls"":[""https://arcprize.org/leaderboard"",""https://arcprize.org/arc-agi/2"",""https://github.com/arcprize/arc-agi-benchmarking""],""applied_fields"":[],""cohort_rule_id"":""arc-v2-standard-harness"",""protocol_status"":""applied""}}",,2026-09-04T21:50:59.953Z
5918c7e9-c777-4de1-bf22-62f9cfa9193b,claude-sonnet-4.5,gpqa-diamond,epoch,0.7373737,fraction,independent,0.03135305,,,diamond-198,,fsZmzw8jjyUgMQGwxodBwN,epoch:fsZmzw8jjyUgMQGwxodBwN,independent,epoch,,false,true,,,,se,0.031353050095330834,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.0"",""aci_fit_eligible"":false,""epoch_model_version"":""claude-sonnet-4-5-20250929"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",61cce443deee741a868b7e8a252b804903c4bee20189facb94b06a876e53a35e,682d9f16433d30ad495fc1e6d976addf53e79f3ae2a0b934eebfbd78cd6ac304,Epoch GPQA Diamond task 1.0.0,common,,none,2025-09-29,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FfsZmzw8jjyUgMQGwxodBwN.eval"",""started_at"":""2025-09-29T18:04:57.033Z"",""epoch_run_id"":""fsZmzw8jjyUgMQGwxodBwN"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""Claude Sonnet 4.5 (no thinking)"",""reported_standard_error"":0.031353050095330834,""exact_native_task_version"":""1.0.0"",""native_model_release_date"":""2025-09-29"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
